Location Code,Real Property Asset Name,Installation Name,Owned or Leased,GSA Region,Street Address,City,State,Zip Code,Latitude,Longitude,Building Rentable Square Feet,Available Square Feet,Construction Date,Congressional District,Congressional District Representative Name,Building Status,Real Property Asset Type
VA0322,VA95 BUILDING 6,NA,L,11,7500 BOSTON BLVD,SPRINGFIELD,VA,22153,38.738907,-77.205906,79971,0,18-05-1904,5111,Gerald Connolly,Active,BUILDING
MD1872,4700 RIVER ROAD RIVERDALE,NA,F,11,4700 RIVER RD,RIVERDALE PARK,MD,20737,38.9698723,-76.926684,328820.6,176331.1446,23-04-1904,2404,Glenn Ivey,Active,BUILDING
TX2475,NORTHRIDGE TECH CENTER,NA,L,7,2010 N STATE HIGHWAY 360,GRAND PRAIRIE,TX,75050,32.7825704,-97.059671,24055,0,29-03-1904,4833,Marc Veasey,Active,BUILDING
IL2246,STEWART SQUARE,NA,L,5,308 W STATE ST,ROCKFORD,IL,61101,42.27109,-89.095101,2204,0,04-03-1904,1717,Eric Sorensen,Active,BUILDING
RI7146,PAVILION PLAZA,NA,L,1,2168 DIAMOND HILL RD,WOONSOCKET,RI,2895,42.01524,-71.466581,7740,0,08-02-1904,4401,David N. Cicilline,Active,BUILDING
NC1391,PINES BUILDING 1,NA,L,4,1838 SIR TYLER DR,WILMINGTON,NC,28405,34.24201,-77.821911,3977,0,14-01-1904,3707,David Rouzer,Active,BUILDING
TX0345,USBS KIKA DE LA GARZA PHARR SEIZURE VAULT,USBS KIKA DE LA GARZA PHARR,F,7,9901 S CAGE BLVD,PHARR,TX,78577,26.0889,-98.201171,6315.2,0,20-12-1903,4815,Monica De La Cruz,Active,BUILDING
NM1589,2026 EAST AZTEC AVENUE,NA,L,7,2026 E AZTEC AVE,GALLUP,NM,87301,35.5280331,-108.7127371,3144,0,25-11-1903,3503,Teresa Leger Fernandez,Active,BUILDING
NH6168,215 COMMERCE WAY - PORTSMOUTH,NA,L,1,215 COMMERCE WAY,PORTSMOUTH,NH,3801,43.09083,-70.784081,8607,0,31-10-1903,3301,Chris Pappas,Active,BUILDING
WA8096,12825 E MIRABEAU PKWY,NA,L,10,12825 E MIRABEAU PKWY,SPOKANE,WA,99216,47.687166,-117.23149,9775,0,06-10-1903,5305,Cathy Rodgers,Active,BUILDING
WI1773,FRANKLIN WI FRANKLIN BUILDING,NA,L,5,9809 S FRANKLIN DR,FRANKLIN,WI,53132,42.86624,-87.979361,11820,0,11-09-1903,5501,Bryan Steil,Active,BUILDING
IA1494,818 BELLA VISTA DR,NA,L,6,818 BELLA VISTA DR,CARROLL,IA,51401,42.06608,-94.846501,4270,0,17-08-1903,1904,Randy Feenstra,Active,BUILDING
DC0049,450 LIBERTY SQUARE,NA,L,11,450 5TH ST NW,WASHINGTON,DC,20001,38.89558,-77.019391,477473,7637.999098,23-07-1903,1198,Eleanor Norton,Active,BUILDING
IN1877,VALPARAISO IN (1250 EASTPORT CENTER DR) SSA,NA,L,5,1250 EASTPORT CENTER DR,VALPARAISO,IN,46383,41.4568,-87.023571,21628,0,28-06-1903,1801,Frank Mrvan,Active,BUILDING
VA0512,HANOVER BUSINESS CTR,NA,L,3,340 HILL CARTER PKWY,ASHLAND,VA,23005,37.74531,-77.466791,6838,0,17-07-1905,5101,Robert Wittman,Active,BUILDING
CA8008,AEGEAN PLAZA,NA,L,9,42281 10TH ST W,LANCASTER,CA,93534,34.65074,-118.14835,2781,0,22-06-1905,627,Mike Garcia,Active,BUILDING
TX0023,USBS DONNA PRIMARY SECONDARY INSPECTION,USBS DONNA,F,7,7801 S. INTERNATIONAL BLVD,DONNA,TX,78537,26.069874,-98.072178,32192.34,0,28-05-1905,4834,Vicente Gonzalez,Active,STRUCTURE
NV0014,FEDERAL BUILDING - CARSON CITY,NA,F,9,705 N PLAZA ST,CARSON CITY,NV,89701,39.167928,-119.76542,47249.73,0,03-05-1905,3202,Mark Amodei,Active,BUILDING
PA0385,UNCLE BOB'S SELF-STORAGE,NA,L,3,191 SALEM CHURCH RD,MECHANICSBURG,PA,17050,40.23632,-77.001811,800,0,08-04-1905,4210,Scott Perry,Active,BUILDING
VA1639,NORTHROP-PAGE BLDG,NA,L,11,801 FOLLIN LN SE,VIENNA,VA,22180,38.90254,-77.247651,190038,0,14-03-1905,5111,Gerald Connolly,Active,BUILDING
KY0042,"PO-CT, LEXINGTON, KY",NA,F,4,101 BARR ST,LEXINGTON-FAYETTE,KY,40507,38.04734,-84.495231,91539.8,0,17-02-1905,2106,Andy Barr,Active,BUILDING
WA7707,CIC,NA,L,10,351 1ST ST,RICHLAND,WA,99354,46.333157,-119.27149,992,0,23-01-1905,5304,Dan Newhouse,Active,BUILDING
TX2220,ECHELON II,NA,L,7,9430 RESEARCH BLVD,AUSTIN,TX,78759,30.38519,-97.743561,3635,0,29-12-1904,4837,Lloyd Doggett,Active,BUILDING
CA7766,GATEWAY PLAZA - MADERA,NA,L,9,425 N GATEWAY DR,MADERA,CA,93637,36.96492,-120.06397,3858,0,04-12-1904,613,John Duarte,Active,BUILDING
VA0088,FEDERAL OFFICE BUILDING RICHMOND,NA,F,3,400 N 8TH ST,RICHMOND,VA,23219,37.54292,-77.433961,333442.62,45250.99718,09-11-1904,5104,Jennifer McClellan,Active,BUILDING
KS1578,REPUBLIC PARKING - HUTCHISON,NA,L,6,811 E 30TH AVE,HUTCHINSON,KS,67502,38.08584,-97.914051,7966,0,15-10-1904,2001,Tracey Mann,Active,BUILDING
CO1951,LA PLATA CO AIRPORT,NA,L,8,1000 AIRPORT RD,DURANGO,CO,81303,37.12695,-107.903,743,0,20-09-1904,803,Lauren Boebert,Active,BUILDING
VA0712,ENTERPRISE CENTER CHARLOTTESVILLE,NA,L,3,401 E MARKET ST,CHARLOTTESVILLE,VA,22902,38.03101,-78.478401,9867,0,26-08-1904,5105,Bob Good,Active,BUILDING
VA0056,PRINCE WILLIAMS COMMON # 11,NA,L,11,3320 NOBLE POND WAY,WOODBRIDGE,VA,22193,38.648578,-77.307752,11739,0,01-08-1904,5107,Abigail Spanberger,Active,BUILDING
WY1246,MAINTENANCE BUILDING,NA,L,8,1250 E AIRPORT RD,JACKSON,WY,83001,43.60363,-110.736,1592,0,07-07-1904,5600,Harriet Hageman,Active,BUILDING
KY3023,509 MARKETPLACE BLDG,NA,L,4,509 MARKET PLACE DR,MAYSVILLE,KY,41056,38.629458,-83.793821,6315,0,12-06-1904,2104,Thomas Massie,Active,BUILDING
TX0231,PEARSALL FED BLDG/POST OFFICE,NA,F,7,411 E COLORADO ST,PEARSALL,TX,78061,28.892068,-99.093406,9014.54,0,18-05-1904,4823,Tony Gonzales,Active,BUILDING
NY6483,ST. ANDREWS PLAZA,NA,L,2,ST ANDREWS PLZ,NEW YORK,NY,10007,40.7135295,-74.003357,0,0,23-04-1904,3610,Daniel Goldman,Active,STRUCTURE
TN2312,"LAWRENCEBURG, TN",NA,L,4,109 E TAYLOR ST,LAWRENCEBURG,TN,38464,35.23896,-87.334941,6260,0,29-03-1904,4704,Scott DesJarlais,Active,BUILDING
NC2672,401 TIFFANY DR,NA,L,4,401 TIFFANY DR,SANFORD,NC,27330,35.47285,-79.202281,9915,0,04-03-1904,3709,Richard Hudson,Active,BUILDING
NY6214,CHEMUNG STREET CORNER,NA,L,2,200 CIVIC CENTER PLZ,CORNING,NY,14830,42.14237,-77.048061,6793,0,08-02-1904,3623,Nicholas Langworthy,Active,BUILDING
AZ7574,COLLIERS CENTER,NA,L,9,201 E WASHINGTON ST,PHOENIX,AZ,85004,33.44748,-112.0709,0,0,14-01-1904,403,Ruben Gallego,Active,BUILDING
MS2158,HATTIESBURG-LAUREL REG. AIRPOR,NA,L,4,1002 TERMINAL DR.,MOSELLE,MS,39459,31.49,-89.309891,1000,0,20-12-1903,2804,Mike Ezell,Active,BUILDING
TX0607,USBS ANZALDUAS MISSION SOUTHBOUND BUILDING,USBS ANZALDUAS MISSION,F,7,5911 N STEWART RD,MISSION,TX,78572,26.145465,-98.314311,2219.95,0,25-11-1903,4815,Monica De La Cruz,Active,BUILDING
MA6042,SSA HAVERHILL,NA,L,1,62 BROWN STREET,HAVERHILL,MA,1830,42.76512,-71.046135,7797,0,31-10-1903,2503,Lori Trahan,Active,BUILDING
NJ4610,517 ROUTE ONE SOUTH,NA,L,2,517 US HIGHWAY 1 S,ISELIN,NJ,8830,40.556619,-74.309922,6683,1405,06-10-1903,3406,Frank Pallone,Active,BUILDING
NV6709,100 W. LIBERTY,NA,L,9,100 W LIBERTY ST,RENO,NV,89501,39.52115,-119.81269,5818,5818.000002,11-09-1903,3202,Mark Amodei,Active,BUILDING
NC2446,GRAND SLAM BUILDING,NA,L,4,4930 OLD PAGE RD,DURHAM,NC,27703,35.88743,-78.841531,49951,0,17-08-1903,3704,Valerie Foushee,Active,BUILDING
MS1006,"USMS 906 N LAMAR BLVD, OXFORD MS",NA,L,4,906 N LAMAR BLVD,OXFORD,MS,38655,34.375194,-89.513222,8397,0,23-07-1903,2801,Trent Kelly,Active,BUILDING
CA8391,"MARINA 4 'B', END TIE 1 BERTHING AREA (85' X 25' )",NA,L,9,132 HARBOR WAY,SANTA BARBARA,CA,93109,34.403805,-119.69347,0,0,28-06-1903,624,Salud Carbajal,Active,STRUCTURE
NY7439,127 WEST STATE STREET,NA,L,2,127 W STATE ST,ITHACA,NY,14850,42.43941,-76.500211,3986,0,17-07-1905,3619,Marcus Molinaro,Active,BUILDING
DC1418,ADMIN BUILDING,NEBRASKA AVE COMPLEX,F,11,NEBRASKA AVENUE COMPLEX,WASHINGTON,DC,20016,38.9394668,-77.083446,5532.65,0,22-06-1905,1198,Eleanor Norton,Active,BUILDING
WA7858,PORT OF SEATTLE MAIN TERMINAL,NA,L,10,17801 PACIFIC HWY S,SEATTLE,WA,98158,47.4436662,-122.30262,12154,0,28-05-1905,5309,Adam Smith,Active,BUILDING
OK1400,III MEMORIAL PLACE,NA,L,7,7615 E 63RD PL,TULSA,OK,74133,36.07234,-95.891081,17417,0,03-05-1905,4001,Kevin Hern,Active,BUILDING
OH2354,WORTHINGTON OH SSA,NA,L,5,1051 WORTHINGTON WOODS BLVD,WORTHINGTON,OH,43085,40.12023,-82.98911,11838,0,08-04-1905,3903,Joyce Beatty,Active,BUILDING
WA7693,2440 STEVENS CENTER,NA,L,10,2440 STEVENS CENTER PL,RICHLAND,WA,99354,46.3214444,-119.2819,99822,0,14-03-1905,5304,Dan Newhouse,Active,BUILDING
PA0708,807 CROSBY STREET,NA,L,3,807 CROSBY ST,CHESTER,PA,19013,39.8524749,-75.358877,13950,0,17-02-1905,4205,Mary Scanlon,Active,BUILDING
AR1276,2600 WEST HILLSBORO,NA,L,7,2600 W HILLSBORO ST,EL DORADO,AR,71730,33.208443,-92.700882,7388,0,23-01-1905,504,Bruce Westerman,Active,BUILDING
MN1722,316 8TH AVENUE,NA,L,5,316 8TH AVE,INTERNATIONAL FALLS,MN,56649,48.60196,-93.411821,0,0,29-12-1904,2708,Pete Stauber,Active,BUILDING
TX0967,USBS YSLETA EL PASO CARGO ENTRY CANOPY,USBS YSLETA EL PASO,F,7,797 S ZARAGOZA RD,EL PASO,TX,79907,31.672116,-106.33353,1702.21,0,04-12-1904,4823,Tony Gonzales,Active,BUILDING
FL2246,ROBERT JOHNSON BLD,NA,L,4,2035 E PAUL DIRAC DR,TALLAHASSEE,FL,32310,30.422583,-84.322139,17306,0,09-11-1904,1202,Neal Dunn,Active,BUILDING
NC1160,1100 SITUS CT,NA,L,4,1100 SITUS CT,RALEIGH,NC,27606,35.7661854,-78.729288,14583,0,15-10-1904,3702,Deborah Ross,Active,BUILDING
NM1484,FIRST STATE BANK,NA,L,7,111 LOMAS BLVD NW,ALBUQUERQUE,NM,87102,35.0912,-106.64723,24668,0,20-09-1904,3501,Melanie Stansbury,Active,BUILDING
NM1613,6000 UPTOWN,NA,L,7,6000 UPTOWN BLVD NE,ALBUQUERQUE,NM,87110,35.10486,-106.57684,6404,0,26-08-1904,3501,Melanie Stansbury,Active,BUILDING
TX2571,2120 WEST BRIARGATE,NA,L,7,2120 WEST BRIARGATE,BRYAN,TX,77802,30.6607273,-96.322309,9521,0,01-08-1904,4810,Michael McCaul,Active,BUILDING
MO2052,UNIVERSITY TOWER,NA,L,6,1034 S BRENTWOOD BLVD,ST. LOUIS,MO,63117,38.6362969,-90.345686,4237,0,07-07-1904,2901,Cori Bush,Active,BUILDING
WA7901,I-5 TECH CENTER,NA,L,10,32125 32ND AVE S,FEDERAL WAY,WA,98001,47.3131681,-122.29315,7209,0,12-06-1904,5309,Adam Smith,Active,BUILDING
AK3166,PETERSON TOWER,NA,L,10,510 L ST,ANCHORAGE,AK,99501,61.2171472,-149.90432,5283,0,18-05-1904,200,Mary Peltola,Active,BUILDING
LA1651,LAFAYETTE PLAZA,NA,L,7,4021 AMBASSADOR CAFFERY PKWY,LAFAYETTE,LA,70503,30.16709,-92.059541,7051,0,23-04-1904,2203,Clay Higgins,Active,BUILDING
TX2909,27 SPUR DRIVE,NA,L,7,27 SPUR DR,EL PASO,TX,79906,31.816042,-106.38927,23890,0,29-03-1904,4816,Veronica Escobar,Active,BUILDING
MD0316,CAPITAL OFC PARK 3,NA,L,11,6305 IVY LN,GREENBELT,MD,20770,39.00773,-76.897941,7046,0,04-03-1904,2404,Glenn Ivey,Active,BUILDING
NY6437,AIRPORT CORPORATE,NA,L,2,630 JOHNSON AVE,BOHEMIA,NY,11716,40.78035,-73.097331,32365,14871,08-02-1904,3602,Andrew Garbarino,Active,BUILDING
NJ4721,"SPRINGFIELD PARK PLACE BUILDING A, 955 SOUTH SPRINGFIELD AVE",NA,L,2,955 S SPRINGFIELD AVE,SPRINGFIELD,NJ,7081,40.682763,-74.324957,46469,0,14-01-1904,3407,Thomas Kean,Active,BUILDING
WA7774,"SSA - BURIEN, WA",NA,L,10,151 SW 156TH ST,BURIEN,WA,98166,47.4630499,-122.33615,7563,0,20-12-1903,5307,Pramila Jayapal,Active,BUILDING
CO0623,DFC BLDG 13,DENVER FEDERAL CENTER,F,8,W 6TH AVE & KIPLING ST,LAKEWOOD,CO,80225,39.718394,-105.11168,0,0,25-11-1903,807,Brittany Pettersen,Decommissioned,BUILDING
IL2674,227 WEST POINTE DRIVE,NA,L,5,227 W POINTE DR,BELLEVILLE,IL,62226,38.5650271,-89.9876115,7564,0,31-10-1903,1713,Nikki Budzinski,Active,BUILDING
FL3072,BLUE LAGOON BLDG,NA,L,4,5835 BLUE LAGOON DR,MIAMI,FL,33126,25.78373,-80.293341,3440,0,06-10-1903,1227,Maria Salazar,Active,BUILDING
MI1985,GOODYEAR BUILDING,NA,L,5,226 W 2ND ST,FLINT,MI,48502,43.01422,-83.692371,15636,0,11-09-1903,2608,Daniel Kildee,Active,BUILDING
IL2505,RICHLAND PLAZA II,NA,L,5,521 W MAIN ST,BELLEVILLE,IL,62220,38.5144,-89.991221,1141,0,17-08-1903,1713,Nikki Budzinski,Active,BUILDING
DC1170,CONSTITUTION CENTER,NA,L,11,400 7TH ST SW,WASHINGTON,DC,20024,38.88401,-77.020891,561458,15751.17329,23-07-1903,1198,Eleanor Norton,Active,BUILDING
CA8298,SIERRA POINT PROFESSIONAL BLDG,NA,L,9,2926 G ST,MERCED,CA,95340,37.31263,-120.46895,8331,0,28-06-1903,613,John Duarte,Active,BUILDING
ND1380,ROBERT COMMONS GARAGE,NA,L,8,217 ROBERTS ST N,FARGO,ND,58102,46.878633,-96.788975,0,0,17-07-1905,3800,Kelly Armstrong,Active,STRUCTURE
SC1048,3955 FABER PLACE DRIVE,NA,L,4,3955 FABER PLACE DR,NORTH CHARLESTON,SC,29405,32.84643,-80.018581,4857,4857,22-06-1905,4506,James Clyburn,Active,BUILDING
SD1357,SIOUX FALLS REGIONAL AIRPORT,NA,L,8,2801 N JAYCEE LN,SIOUX FALLS,SD,57104,43.58017,-96.7318,1882,0,28-05-1905,4600,Dusty Johnson,Active,BUILDING
WA0092,USPO AND FED,NA,L,10,100 N WASHINGTON AVE,NEWPORT,WA,99156,48.1813649,-117.04362,712,0,03-05-1905,5305,Cathy Rodgers,Active,BUILDING
CA6000,160 SPEAR STREET,NA,L,9,160 SPEAR ST,SAN FRANCISCO,CA,94105,37.79157,-122.39339,15850,15849.99999,08-04-1905,611,Nancy Pelosi,Active,BUILDING
AK3251,5100 CORDOVA BLDG,NA,L,10,5100 CORDOVA ST,ANCHORAGE,AK,99503,61.1743829,-149.87931,4887,0,14-03-1905,200,Mary Peltola,Active,BUILDING
TX2595,FOUNTAIN PARK VILLAGE,NA,L,7,4314 WENDOVER ST,WICHITA FALLS,TX,76309,33.87857,-98.554311,11854,0,17-02-1905,4813,Ronny Jackson,Active,BUILDING
UT1395,BLACKROCK VILLAGE,NA,L,8,2390 W UT-56,CEDAR CITY,UT,84720,37.68489,-113.096,5532.94,5532.940002,23-01-1905,4902,Chris Stewart,Active,BUILDING
TX2911,ONE ALAMO CENTER,NA,L,7,106 S SAINT MARYS ST,SAN ANTONIO,TX,78205,29.42414,-98.491191,28141,0,29-12-1904,4835,Greg Casar,Active,BUILDING
NY7381,345 EAST 102 STREET,NA,L,2,345 E 102ND ST,NEW YORK,NY,10029,40.787397,-73.94234,10753,0,04-12-1904,3613,Adriano Espaillat,Active,BUILDING
OK1524,AIRPORT BUSINESS CENTER OK1524,NA,L,7,3700 S MACARTHUR BLVD,OKLAHOMA CITY,OK,73179,35.42779,-97.618021,44741,0,09-11-1904,4003,Frank Lucas,Active,BUILDING
IL2499,OAKBROOK TERRACE TOWERS,NA,L,5,1 TOWER LN,OAKBROOK TERRACE,IL,60181,41.85678,-87.953981,0,0,15-10-1904,1706,Sean Casten,Active,BUILDING
CA7142,1829 SO. OREGON,NA,L,9,1829 S OREGON ST,YREKA,CA,96097,41.7080494,-122.64562,8417,0,20-09-1904,601,Doug LaMalfa,Active,BUILDING
CA7907,1776 WEST MARCH LANE,NA,L,9,1776 W MARCH LN,STOCKTON,CA,95207,37.98684,-121.32655,2008,0,26-08-1904,609,Josh Harder,Active,BUILDING
CO2029,8000 EAST 36TH AVE.,NA,L,8,8000 E 36TH AVE,DENVER,CO,80238,39.76616,-104.896,175155,0,01-08-1904,801,Diana DeGette,Active,BUILDING
LA0097,RUSSELL B. LONG FEDERAL BUILDING AND US COURTHOUSE,BATON ROUGE FED CPLX,F,7,777 FLORIDA ST,BATON ROUGE,LA,70801,30.45003,-91.182221,149535.78,0,07-07-1904,2206,Garret Graves,Active,BUILDING
MD0781,SUITLAND DAYCARE CENTER,SUITLAND COMPLEX,F,11,4303 SUITLAND ROAD,SUITLAND,MD,20746,38.8499991,-76.93437,6886.52,0,12-06-1904,2404,Glenn Ivey,Active,BUILDING
AK0001,ANCHORAGE HISTORIC FEDERAL BUILDING,ANCHORAGE FEDERAL,F,10,605 W 4TH AVE,ANCHORAGE,AK,99501,61.2188715,-149.89446,91737.82,35379.09832,18-05-1904,200,Mary Peltola,Active,BUILDING
TX0292,AM SMITH FEDERAL BLDG,NA,F,7,525 S GRIFFIN ST,DALLAS,TX,75202,32.776318,-96.802889,189317.54,28281.26829,23-04-1904,4830,Jasmine Crockett,Active,BUILDING
NC2065,"MEPS, RALEIGH, NC",NA,L,4,2625 APPLIANCE CT,RALEIGH,NC,27604,35.81295,-78.602741,28321,0,29-03-1904,3702,Deborah Ross,Active,BUILDING
ND0006,FB-CT - FARGO,NA,F,8,655 1ST AVE N,FARGO,ND,58102,46.87727,-96.7905,91476.47,29304.96016,04-03-1904,3800,Kelly Armstrong,Active,BUILDING
TX0584,USBS EAGLE PASS I PRIMARY/SECONDARY INSPECTION,USBS EAGLE PASS I,F,7,160 E GARRISON ST,EAGLE PASS,TX,78852,28.705638,-100.50556,41717.57,0,08-02-1904,4823,Tony Gonzales,Active,STRUCTURE
CA0343,SYLPOE SB HEAD HOUSE AND SECONDARY INSPECTION,SAN YSIDRO LPOE,F,9,5715 CAMIONES WAY,SAN YSIDRO,CA,92173,32.54265,-117.03385,21483.43,0,14-01-1904,652,Juan Vargas,Active,BUILDING
TX1934,USBS PRESIDIO ADMINISTRATION BUILDING,USBS PRESIDIO,L,7,PRESIDIO,PRESIDIO,TX,79845,29.6222364,-104.13176,11120,0,20-12-1903,4823,Tony Gonzales,Active,BUILDING
NM0042,HAROLD L. RUNNELS FEDERAL BUILDING AND US COURTHOUSE,NA,F,7,200 E GRIGGS AVE,LAS CRUCES,NM,88001,32.3093,-106.77684,57098.55,4731.678941,25-11-1903,3502,Gabe Vasquez,Active,BUILDING
TX2948,250 E PALMER ST,NA,L,7,W PALMER ST,PECOS,TX,79772,31.395662,-103.50115,9500,0,31-10-1903,4823,Tony Gonzales,Active,BUILDING
TX3018,3355 W ALABAMA,NA,L,7,3355 W ALABAMA ST,HOUSTON,TX,77098,29.7382863,-95.428285,18185,0,06-10-1903,4807,Lizzie Fletcher,Active,BUILDING
TX8025,BPSH MARFA SITE,BPSH MARFA,F,7,300 WEST MADRID STREET,MARFA,TX,79843,30.304078,-104.0232,0,0,11-09-1903,4823,Tony Gonzales,Active,LAND
FL1323,MAITLAND LAKES,NA,L,4,851 TRAFALGAR CT,MAITLAND,FL,32751,28.6354758,-81.390451,6886,0,17-08-1903,1210,Maxwell Frost,Active,BUILDING
WI1808,200 WASHINGTON ST.,NA,L,5,200 WASHINGTON ST,WAUSAU,WI,54403,44.95919,-89.629191,1802,0,23-07-1903,5507,Thomas Tiffany,Active,BUILDING
MO1925,NORTH TERMINAL BUILDING 260,NA,L,6,11260 S AIRPORT DR,COLUMBIA,MO,65201,38.8190673,-92.222256,896,0,28-06-1903,2903,Blaine Luetkemeyer,Active,BUILDING
PA0758,DU BOIS REGIONAL AIRPORT,NA,L,3,377 AVIATION WAY,REYNOLDSVILLE,PA,15851,41.1832583,-78.893363,384,0,17-07-1905,4215,Glenn Thompson,Active,BUILDING
NV7869,PACIFIC ENTERPRISES PLAZA - 3320 PEPPER LN,NA,L,9,3320 PEPPER LN,LAS VEGAS,NV,89120,36.0763279,-115.10281,7369,0,22-06-1905,3203,Susie Lee,Active,BUILDING
VA0794,5678 EAST VIRGINIA BEACH BOULEVARD,NA,L,3,5678 E VIRGINIA BEACH BLVD,NORFOLK,VA,23502,36.85637,-76.211231,20389,0,28-05-1905,5103,Robert Scott,Active,BUILDING
TX1716,MODERN SAVINGS,NA,L,7,3222 BURKE RD,PASADENA,TX,77504,29.6624,-95.187041,1231,0,03-05-1905,4836,Brian Babin,Active,BUILDING
NC1167,HICKORY 3RD AVE,NA,L,4,1930 3RD AVENUE LN SE,HICKORY,NC,28602,35.7267,-81.305931,3299,0,08-04-1905,3710,Patrick McHenry,Active,BUILDING
KS1635,RUFFIN BUILDING - EAST,NA,L,6,9111 E DOUGLAS AVE,WICHITA,KS,67207,37.684089,-97.2316935,37490,0,14-03-1905,2004,Ron Estes,Active,BUILDING
CA6567,370 AMAPOLA AVENUE,NA,L,9,370 AMAPOLA AVE,TORRANCE,CA,90501,33.8458,-118.32266,11293,0,17-02-1905,643,Maxine Waters,Active,BUILDING
PR3997,THE FAJARDO GARDENS,NA,L,2,GARRIDO MORALES NUM 102,FAJARDO,PR,738,18.33502,-65.65968,14017,0,23-01-1905,7298,Jenniffer Gonzalez-Colon,Active,BUILDING
DC1234,"131 M STREET, NE",NA,L,11,131 M ST NE,WASHINGTON,DC,20002,38.90515,-77.004701,234230,413.9999999,29-12-1904,1198,Eleanor Norton,Active,BUILDING
SC2359,SOCIAL SECURITY ADMINISTRATION BLDG,NA,L,4,4 CIVIC CENTER BLVD,ANDERSON,SC,29625,34.5400561,-82.677046,10452,0,04-12-1904,4503,Jeff Duncan,Active,BUILDING
AL2211,PARAMOUNT OFFICE CENTER,NA,L,4,1141 MONTLIMAR DR,MOBILE,AL,36609,30.66813,-88.132651,5548,0,09-11-1904,101,Jerry Carl,Active,BUILDING
MD0355,PASTURE PADS,FDA-CVM LABORATORY,F,11,8501V MUIRKIRK RD,LAUREL,MD,20708,39.0556002,-76.853817,0,0,15-10-1904,2404,Glenn Ivey,Active,LAND
TN0112,ESTES KEFAUVER FB-CT PRK GRGE,U.S. COURTHOUSE,F,4,811 MCGAVOCK ST,NASHVILLE,TN,37203,36.1574794,-86.782138,3545.3,3558.422477,20-09-1904,4707,Mark Green,Active,STRUCTURE
FL2668,PADDOCK PARK PROFESSIONAL CTR,NA,L,4,3300 SW 34TH AVE,OCALA,FL,34474,29.15246,-82.178861,8046,0,26-08-1904,1203,Kat Cammack,Active,BUILDING
MT0004,MIKE MANSFIELD FB COURTHOUSE,NA,F,8,400 N MAIN ST,BUTTE,MT,59701,46.01635,-112.536,59226.41,1524.336535,01-08-1904,3001,Ryan Zinke,Active,BUILDING
DC0510,520 23RD ST NW,NA,L,11,520 23RD ST NW,WASHINGTON,DC,20037,38.8962489,-77.050164,3542,0,07-07-1904,1198,Eleanor Norton,Active,BUILDING
VA0098,22001 LOUDON COUNTY PARKWAY,NA,L,11,22001 LOUDOUN COUNTY PKWY,ASHBURN,VA,20147,39.01121,-77.471201,444595,0,12-06-1904,5110,Jennifer Wexton,Active,BUILDING
TX2625,14951 KINGSPORT DRIVE,NA,L,7,14951 KINGSPORT RD,FORT WORTH,TX,76155,32.832891,-97.038567,69030,0,18-05-1904,4833,Marc Veasey,Active,BUILDING
KY1372,"MSHA BUILDING, PRESTONSBURG, KY",NA,L,4,1993 KY ROUTE 321,PRESTONSBURG,KY,41653,37.69611,-82.768261,7378,0,23-04-1904,2105,Harold Rogers,Active,BUILDING
AZ6040,3636 NO. CENTRAL AVE,NA,L,9,3636 N CENTRAL AVE,PHOENIX,AZ,85012,33.49049,-112.07494,35959,0,29-03-1904,403,Ruben Gallego,Active,BUILDING
NY7507,"ACQUEST THEATRE PLACE, LLC",NA,L,2,622 MAIN ST,BUFFALO,NY,14202,42.89115,-78.873191,17062,0,04-03-1904,3626,Brian Higgins,Active,BUILDING
MD1094,WINDSOR STATION,NA,L,3,2810 LORD BALTIMORE DR,BALTIMORE,MD,21244,39.33198,-76.75362,103579.18,0,08-02-1904,2402,C. Ruppersberger,Active,BUILDING
ND1321,CASE PLAZA OFFICE,NA,L,8,1 NORTH SECOND STREET,FARGO,ND,58102,46.87623,-96.7812,12225,0,14-01-1904,3800,Kelly Armstrong,Active,BUILDING
GA1068,10 GLENLAKE SOUTH,NA,L,4,10 GLENLAKE PKY NE,ATLANTA,GA,30328,33.9357637,-84.360869,25916,0,20-12-1903,1306,Richard McCormick,Active,BUILDING
TX0316,REYNALDO G. GARZA AND FILEMON B. VELA US COURTHOUS,NA,F,7,600 E HARRISON ST,BROWNSVILLE,TX,78520,25.909362,-97.496882,167603.96,10604.34473,25-11-1903,4834,Vicente Gonzalez,Active,BUILDING
VA0812,"GUNSTON COMMERCE CENTER, BUILDING #5",NA,L,11,10501 FURNACE RD,LORTON,VA,22079,38.673756,-77.237037,40096,15280,31-10-1903,5111,Gerald Connolly,Active,BUILDING
VA0092,UNICOM TECHNOLOGY PARK 2,NA,L,11,15010 CONFERENCE CENTER DR,CHANTILLY,VA,20151,38.8763011,-77.4672075,0,0,06-10-1903,5111,Gerald Connolly,Active,BUILDING
CA7922,8808 RIO SAN DIEGO DRIVE,NA,L,9,8808 RIO SAN DIEGO DR,SAN DIEGO,CA,92108,32.7760173,-117.13985,0,0,11-09-1903,651,Sara Jacobs,Active,BUILDING
KS1588,6111 SW 29TH STREET,NA,L,6,6111 SW 29TH ST,TOPEKA,KS,66614,39.01417,-95.765461,13407.41,0,17-08-1903,2002,Jake LaTurner,Active,BUILDING
